0.1787271946668625
260,99,0.15973049402236938
236,75,0.15970246493816376
35,47,0.15967434644699097
147,37,0.15966524183750153
301,47,0.15963484346866608
286,105,0.15957556664943695
277,48,0.15952801704406738
146,5,0.1593414843082428
219,24,0.15922074019908905
297,99,0.15895715355873108
264,35,0.1587837189435959
42,88,0.15878133475780487
268,11,0.15873025357723236
193,16,0.15866400301456451
323,9,0.15862718224525452
28,105,0.15855641663074493
176,9,0.15847145020961761
297,108,0.15838533639907837
248,60,0.15835270285606384
306,64,0.15823988616466522
92,75,0.15814225375652313
34,77,0.15801002085208893
1,78,0.15787754952907562
142,105,0.15782874822616577
1,108,0.15771979093551636
18,39,0.1577029824256897
202,90,0.15756353735923767
220,11,0.15752792358398438
75,99,0.15750829875469208
328,54,0.15745484828948975
289,105,0.15736226737499237
322,28,0.15735378861427307
143,63,0.1572316437959671
2,107,0.1572158932685852
299,47,0.157122403383255
264,25,0.15705251693725586
108,38,0.15702493488788605
31,48,0.15701569616794586
146,43,0.156592458486557
1,36,0.1565597802400589
244,42,0.15655192732810974
175,108,0.15642552077770233
311,74,0.15640543401241302
184,75,0.15635329484939575
44,62,0.156261146068573
89,110,0.15619298815727234
56,73,0.1561548262834549
264,15,0.15612000226974487
283,105,0.1560666263103485
322,51,0.15576855838298798
19,83,0.15562668442726135
316,108,0.1554400473833084
242,1,0.1554093360900879
35,3,0.1553880274295807
221,51,0.15533499419689178
277,86,0.15531103312969208
23,80,0.15511193871498108
199,16,0.15509934723377228
158,43,0.15508043766021729
247,43,0.15507349371910095
42,52,0.1550414264202118
49,75,0.15503855049610138
224,105,0.15476880967617035
297,43,0.15475048124790192
316,13,0.15461933612823486
1,77,0.15456156432628632
141,43,0.15449076890945435
305,11,0.15441283583641052
36,96,0.1543940007686615
192,9,0.154188334941864
264,89,0.1541873961687088
218,107,0.15408268570899963
45,8,0.15392917394638062
47,52,0.15376093983650208
39,39,0.15368884801864624
34,69,0.153675839304924
306,102,0.15359951555728912
59,79,0.1535883992910385
334,73,0.15336039662361145
218,70,0.15332263708114624
96,24,0.15330298244953156
59,83,0.15329714119434357
177,37,0.1532592922449112
261,78,0.15324553847312927
33,62,0.1532171666622162
159,40,0.15308932960033417
200,55,0.15304458141326904
317,110,0.1530126929283142
324,57,0.15297837555408478
247,10,0.1529008448123932
149,41,0.1528995931148529
26,52,0.15263864398002625
